gene_id	gene_short_name	E12.5_PFL_WT_RNAseq_rep1	E12.5_PFL_WT_RNAseq_rep2	E12.5_PFL_WT_RNAseq_rep3	E12.5_PFL_DelCBS1.3_RNAseq_rep1	E12.5_PFL_DelCBS1.3_RNAseq_rep2	E12.5_PFL_DelCBS1.3_RNAseq_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000032446	Eomes	76.0956946708659	210.519856090893	101.677917712301	21.2421258185971	17.8279318410885	5.33810904740341	72.116939196858	3.12864557430598	0.428122412322454	7.30782945310871	2.71492064072014e-13	3.69392102376382e-09
ENSMUSG00000001823	Hoxd12	1081.64594567874	883.493166545386	955.584134055418	662.75432554023	495.220328919125	559.433828167878	773.021954817796	0.765663920883068	0.118095777437391	6.48341488152686	8.96694758693660e-11	6.10021444339297e-07
ENSMUSG00000079277	Hoxd3	123.927274178267	99.220423977265	143.102254558053	43.5463579281241	29.7132197351475	26.6905452370171	77.7000126023123	1.8735269940782	0.293055789117432	6.39307279928001	1.62584804663931e-10	7.37376284085816e-07
ENSMUSG00000031665	Sall1	1776.2909298885	2502.94304311344	1918.69996571916	1386.04870966346	1105.33177414749	1257.65849156824	1657.82881901671	0.726513463615963	0.115237994399876	6.30446119267714	2.8919817008515e-10	9.83707575544639e-07
ENSMUSG00000003847	Nfat5	3812.39430301038	3841.98737365879	3644.40018022515	2956.90391394872	2737.57797826492	2975.46198302266	3328.1209553551	0.382283903611561	0.0640722441991274	5.9664509709302	2.42469551137802e-09	6.59808142556187e-06
ENSMUSG00000094410	Gm38394	2402.44978889448	2435.64571206799	2397.90422604842	1891.61130414607	1869.95196199862	1715.66824783546	2118.87187349851	0.401671920776894	0.0695370936689816	5.77636912306082	7.63298234149816e-09	1.73090596230707e-05
ENSMUSG00000101174	Hoxd4	329.385649789605	275.228828249979	313.50691294626	169.937006548777	77.2543713113835	154.805162374699	220.019655203451	1.1936038805374	0.220910632661674	5.40310742926261	6.54962055988633e-08	0.000127305910482591
ENSMUSG00000027102	Hoxd8	493.534934008188	534.064716886322	473.55548712303	314.383462115237	314.960129192564	339.503735414857	411.6670774567	0.632723368594706	0.120926851382162	5.23228184115309	1.674302019341e-07	0.000284756915939421
ENSMUSG00000035236	Scai	1279.49475182299	1459.83441190898	1296.39345083183	1033.42942107475	927.052455736602	982.212064722228	1163.06942601623	0.4569315766798	0.0883131819062265	5.17399064122707	2.291463066319e-07	0.000346418294225959
ENSMUSG00000028047	Thbs3	1082.73302703118	1306.25845131808	1185.30091110913	876.237690017131	833.951033899807	889.328967297408	1028.96834677879	0.461045644802882	0.093098087884664	4.95225686454545	7.33576834909664e-07	0.000998104641578088
ENSMUSG00000074925	Ptar1	696.819146914644	997.380957545377	870.852535961835	579.910034847701	545.732802468876	573.312911691126	710.668064904926	0.596677744556271	0.12271532932491	4.86229184111517	1.16034375032402e-06	0.00143523973335533
ENSMUSG00000050368	Hoxd10	1867.60576349354	1811.8512204544	1981.77793318882	1425.34664242787	1276.6780079535	1566.20119450816	1654.91012700438	0.407891467199904	0.085968984438358	4.74463517121542	2.08882458219542e-06	0.00236837893877924
ENSMUSG00000025278	Flnb	8327.04315969762	9461.31451595381	9430.62686781589	7596.18419273033	7367.88805365874	7365.52286360723	8258.0966089106	0.285957672416888	0.0628730888868134	4.54817279506786	5.41136969267607e-06	0.0056636227721962
ENSMUSG00000028081	Rps3a1	34.7866032781101	1097.4641678181	1171.17897809354	15.9315943639478	18.8183724989268	25.6229234275364	393.967106580026	5.25398755674668	1.18200196264738	4.44499055228226	8.78957299107338e-06	0.00854220929403889
ENSMUSG00000035202	Lars2	9795.69006684533	10053.1859146356	11458.5364488557	6138.97436157457	3857.76636227999	3496.46142604923	7466.76909670673	1.21429463867451	0.274594065214574	4.42214451257581	9.77260545840411e-06	0.00886440465780309
ENSMUSG00000028248	Pnisr	5081.01824130896	4079.25360490877	4137.72637357001	3656.83195967149	3083.24176785047	3465.5003935743	3917.262056814	0.381488797196839	0.088586632637628	4.30639235105996	1.6593862517228e-05	0.0141110058380878
ENSMUSG00000038843	Gcnt1	94.576077662362	165.65496872726	176.994893795486	76.4716529469496	63.388202101648	58.7191995214375	105.967499125857	1.14330992542558	0.266336579994843	4.2927258638213	1.7649286317237e-05	0.0141256582136663
